date,T2M,T2M_MAX,T2M_MIN,T2M_RANGE,RH2M,T2MDEW,T2MWET,WS10M,WD10M,TS,AFDR,FWI,forecast_Bayesian_Linear_Regression,forecast_FBLiR,forecast_Linear_Regression,forecast_Random_Forest,forecast_Gradient_Boosting,forecast_XGBoost,forecast_Prophet,forecast_LLM_Forecaster,forecast_Ensemble,row_type
1/1/15,20.12777778,27.74666667,11.98222222,15.76444444,48.55666667,7.022222222,13.57444444,1.902222222,215.6555556,20.17444444,1.93248635,46.22688889,,,,,,,,,,historical
1/2/15,24.18,33.83222222,13.65777778,20.17444444,46.33444444,9.365555556,16.77444444,2.216666667,97.22222222,24.55555556,2.547264384,51.41955556,,,,,,,,,,historical
1/3/15,27.08111111,34.51888889,19.42222222,15.09666667,42.49222222,11.47444444,19.27777778,3.514444444,196.8222222,27.28555556,3.48853926,56.89577778,,,,,,,,,,historical
1/4/15,21.54555556,27.42,15.78444444,11.63555556,62.82,13.65333333,17.60111111,2.416666667,235.3444444,21.93333333,1.24332801,42.35088889,,,,,,,,,,historical
1/5/15,21.38111111,29.45777778,13.89666667,15.56111111,59.27,11.38,16.37888889,2.043333333,168.3555556,22.12111111,1.496660175,43.30777778,,,,,,,,,,historical
1/6/15,22.91777778,30.39666667,15.86666667,14.53,61.85444444,13.30444444,18.11222222,1.516666667,179.4666667,23.51555556,1.435306657,43.38933333,,,,,,,,,,historical
1/7/15,25.32444444,33.15444444,17.26444444,15.89,55.46666667,14.13333333,19.72888889,1.765555556,95.65555556,25.84,1.875784075,48.55022222,,,,,,,,,,historical
1/8/15,25.17666667,32.78111111,18.86333333,13.91777778,57.74111111,15.14222222,20.16,2.458888889,263.8777778,25.51222222,1.650727914,48.04733333,,,,,,,,,,historical
1/9/15,19.44888889,22.81777778,16.46333333,6.354444444,87.54444444,17.17,18.30777778,1.232222222,226.3666667,19.69333333,0.440408305,29.41688889,,,,,,,,,,historical
1/10/15,17.99444444,22.28333333,14.75777778,7.525555556,86.06444444,15.38444444,16.68888889,1.266666667,160.7222222,18.39333333,0.445124739,28.582,,,,,,,,,,historical
1/11/15,18.73444444,24.10666667,14.11666667,9.99,77.94555556,14.14333333,16.43888889,2.196666667,126.2666667,19.29555556,0.699137497,33.31355556,,,,,,,,,,historical
1/12/15,19.78666667,27.17,13.07555556,14.09444444,65.6,11.77888889,15.78111111,1.87,76.13333333,20.49777778,1.07178905,39.04266667,,,,,,,,,,historical
1/13/15,19.18444444,23.18444444,15.05444444,8.13,76.83888889,14.74,16.96222222,2.903333333,61.6,19.34888889,0.741295305,34.77155556,,,,,,,,,,historical
1/14/15,19.03333333,24.11444444,14.46333333,9.651111111,74.45222222,13.89,16.46,3.468888889,261.2333333,19.34444444,0.831666971,36.02755556,,,,,,,,,,historical
1/15/15,17.20333333,23.67,11.62111111,12.04888889,67.45333333,10.37,13.78777778,2.485555556,236.5555556,17.77444444,0.902093741,36.21044444,,,,,,,,,,historical
1/16/15,17.51222222,24.33333333,10.28444444,14.04888889,58.71888889,7.891111111,12.7,2.452222222,285.0555556,17.90444444,1.218648406,39.98644444,,,,,,,,,,historical
1/17/15,17.69444444,24.15888889,11.95444444,12.20444444,56.90555556,8.044444444,12.87,2.852222222,255.9,18.11333333,1.351160592,41.214,,,,,,,,,,historical
1/18/15,15.69888889,22.42111111,9.538888889,12.88222222,59.12,6.737777778,11.21888889,2.79,213.6222222,16.22777778,1.171819385,38.28288889,,,,,,,,,,historical
1/19/15,15.76888889,24.12555556,7.536666667,16.58888889,56.77,5.55,10.66,1.998888889,146.3111111,16.64777778,1.224377835,38.66,,,,,,,,,,historical
1/20/15,18.72333333,24.72444444,12.16888889,12.55555556,68.14888889,12.07111111,15.39666667,2.828888889,105.3444444,19.00666667,0.974515247,37.72688889,,,,,,,,,,historical
1/21/15,20.8,26.51,16.21555556,10.29444444,72.22333333,14.85444444,17.83,2.156666667,41.88888889,21.15888889,0.864008765,37.636,,,,,,,,,,historical
1/22/15,23.06,29.68444444,16.17777778,13.50666667,63.93111111,14.85888889,18.95888889,1.903333333,168.9111111,23.44777778,1.209314922,43.01022222,,,,,,,,,,historical
1/23/15,23.70777778,31.66666667,16.54666667,15.12,64.87555556,15.61111111,19.65888889,2.24,323.1,23.92888889,1.240235219,43.54955556,,,,,,,,,,historical
1/24/15,21.87111111,29.30222222,15.75777778,13.54444444,70.61444444,15.18222222,18.52555556,1.883333333,292.6888889,22.12222222,0.967610988,39.132,,,,,,,,,,historical
1/25/15,18.01777778,23.83444444,11.06333333,12.77111111,59.88777778,8.528888889,13.27333333,2.957777778,256.3777778,18.52,1.27736683,40.42888889,,,,,,,,,,historical
1/26/15,14.37111111,21.65777778,8.078888889,13.57888889,58.21777778,4.971111111,9.671111111,2.278888889,165.1,15.35222222,1.163225832,36.90711111,,,,,,,,,,historical
1/27/15,15.15888889,22.05555556,9.608888889,12.44666667,67.89666667,8.263333333,11.71,2.147777778,145.7888889,15.96777778,0.933676118,33.71844444,,,,,,,,,,historical
1/28/15,15.02333333,21.46777778,9.981111111,11.48666667,70.25666667,8.611111111,11.81777778,2.747777778,156.7777778,15.78555556,0.920305259,33.11888889,,,,,,,,,,historical
1/29/15,13.25888889,18.82222222,8.988888889,9.833333333,72.81111111,7.554444444,10.40666667,3.398888889,171.3666667,13.93222222,0.851524813,30.85355556,,,,,,,,,,historical
1/30/15,13.09666667,18.45,8.904444444,9.545555556,74.18777778,7.668888889,10.38111111,3.513333333,192.3111111,13.79777778,0.796005144,30.23222222,,,,,,,,,,historical
1/31/15,14.68,21.31666667,8.984444444,12.33222222,71.88,8.865555556,11.77333333,2.91,211.3666667,15.42666667,0.787058808,32.256,,,,,,,,,,historical
2/1/15,15.38666667,21.36,10.83666667,10.52333333,75.02777778,10.28777778,12.83888889,2.593333333,186.5444444,16.13888889,0.715413525,31.45022222,,,,,,,,,,historical
2/2/15,16.47333333,23.37444444,10.93111111,12.44333333,68.23666667,9.394444444,12.93333333,2.33,169.0666667,17.19222222,0.924353108,35.04266667,,,,,,,,,,historical
2/3/15,17.51333333,25.94333333,10.54444444,15.39888889,61.53,8.47,12.99111111,1.818888889,186.2,18.08222222,1.107414632,38.35644444,,,,,,,,,,historical
2/4/15,15.71333333,22.52333333,10.45222222,12.07111111,64.97111111,7.877777778,11.79333333,2.962222222,172.5,16.54333333,1.129210353,36.09466667,,,,,,,,,,historical
2/5/15,18.12555556,26.75555556,10.46666667,16.28888889,62.83333333,9.555555556,13.84111111,1.542222222,134.1222222,18.93222222,1.078584788,38.226,,,,,,,,,,historical
2/6/15,20.90444444,29.62222222,12.51,17.11222222,57.18777778,10.38777778,15.64555556,1.702222222,77.41111111,21.37,1.488835438,43.39111111,,,,,,,,,,historical
2/7/15,22.93111111,31.07777778,15.10777778,15.97,53.44777778,11.48,17.20888889,1.958888889,218.1555556,23.13222222,1.867352818,47.11911111,,,,,,,,,,historical
2/8/15,23.23222222,31.76777778,15.34555556,16.42222222,50.64888889,10.93444444,17.08222222,2.722222222,247.9,23.58111111,2.121267811,49.15044444,,,,,,,,,,historical
2/9/15,19.18777778,26.10333333,13.05777778,13.04555556,66.88555556,11.38444444,15.28666667,2.211111111,132.4,19.98,1.176918323,38.20244444,,,,,,,,,,historical
2/10/15,22.14222222,29.77,14.64222222,15.12777778,64.89,14.10555556,18.12444444,2.102222222,88.25555556,22.72222222,1.251410795,41.868,,,,,,,,,,historical
2/11/15,23.82444444,31.16222222,18.12333333,13.03888889,63.22,15.29555556,19.56,2.285555556,125.6888889,24.25888889,1.495117952,44.36488889,,,,,,,,,,historical
2/12/15,20.21444444,26.31111111,14.79,11.52111111,70.33555556,13.70888889,16.96111111,1.715555556,137.9,20.88888889,0.955366564,37.45266667,,,,,,,,,,historical
2/13/15,21.22222222,27.61777778,15.51555556,12.10222222,68.21555556,14.14666667,17.68666667,1.794444444,57.3,21.77444444,1.035782664,39.37155556,,,,,,,,,,historical
2/14/15,18.97333333,23.18888889,15.76666667,7.422222222,82.71444444,15.61777778,17.29222222,2.073333333,280.4888889,19.22777778,0.580915209,31.54622222,,,,,,,,,,historical
2/15/15,21.00222222,28.69333333,13.86555556,14.82777778,68.43777778,13.49,17.24555556,1.506666667,129.9111111,21.31,0.977508317,38.83244444,,,,,,,,,,historical
2/16/15,21.47333333,28.36888889,16.06777778,12.30111111,69.77222222,15.09222222,18.28333333,1.996666667,209.3888889,21.89444444,0.956274813,39.16177778,,,,,,,,,,historical
2/17/15,21.41555556,28.73888889,15.84222222,12.89666667,72.20555556,15.36222222,18.39,2.028888889,141.4666667,21.89888889,0.941361019,38.15644444,,,,,,,,,,historical
2/18/15,19.24888889,24.54222222,15.92333333,8.618888889,79.57333333,15.19111111,17.21777778,1.454444444,123.4777778,19.58,0.603922445,32.58311111,,,,,,,,,,historical
2/19/15,21.10333333,27.14666667,15.87333333,11.27333333,71.52444444,14.86,17.98111111,1.823333333,166.8555556,21.17,0.864815914,37.95222222,,,,,,,,,,historical
2/20/15,23.03888889,30.41,16.16888889,14.24111111,60.78333333,13.67555556,18.35777778,1.471111111,51.96666667,23.27888889,1.302454586,43.90244444,,,,,,,,,,historical
2/21/15,23.06444444,30.21333333,16.24666667,13.96666667,60.99555556,13.71333333,18.39111111,1.736666667,58.05555556,23.45555556,1.37916157,44.05555556,,,,,,,,,,historical
2/22/15,23.75222222,31.32444444,17.56111111,13.76333333,57.68666667,13.51444444,18.63222222,1.863333333,68.93333333,23.98333333,1.57249056,46.16822222,,,,,,,,,,historical
2/23/15,22.62555556,31.07888889,15.32111111,15.75777778,62.73777778,14.09666667,18.36111111,2.387777778,167.3555556,22.97,1.272285806,43.44066667,,,,,,,,,,historical
2/24/15,16.25777778,21.87888889,12.26222222,9.616666667,72.61888889,10.55555556,13.40666667,2.823333333,172.5111111,16.79111111,0.828705778,33.46888889,,,,,,,,,,historical
2/25/15,17.65222222,23.29888889,12.76222222,10.53666667,73.21888889,12.12222222,14.88666667,1.8,70.27777778,17.90777778,0.776097865,33.80466667,,,,,,,,,,historical
2/26/15,18.81888889,25.92666667,13.80222222,12.12444444,69.85,12.31444444,15.56666667,1.802222222,239.3666667,19.19333333,0.883849626,36.32066667,,,,,,,,,,historical
2/27/15,19.24555556,26.89111111,12.74,14.15111111,66.56555556,11.59,15.41666667,1.502222222,177.2555556,19.75555556,0.947299164,37.82111111,,,,,,,,,,historical
2/28/15,22.44555556,29.98333333,15.72111111,14.26222222,54.24444444,11.19222222,16.82,1.997777778,303.6777778,22.41,1.724909476,46.346,,,,,,,,,,historical
3/1/15,17.17111111,21.88222222,11.00111111,10.88111111,65.53222222,9.961111111,13.56666667,3.081111111,204.3888889,17.53555556,1.044232228,37.42311111,,,,,,,,,,historical
3/2/15,16.21888889,24.01111111,8.463333333,15.54777778,60.80444444,7.408888889,11.81444444,1.704444444,119.0777778,16.43333333,1.021671063,37.26066667,,,,,,,,,,historical
3/3/15,18.14888889,25.03222222,12.94777778,12.08444444,58.53666667,8.828888889,13.49,1.687777778,206.7111111,18.4,1.226192722,40.08444444,,,,,,,,,,historical
3/4/15,17.83777778,26.25444444,10.87222222,15.38222222,55.91777778,6.495555556,12.16555556,1.783333333,268.4888889,18.14777778,1.307925627,40.89733333,,,,,,,,,,historical
3/5/15,13.27444444,17.63222222,9.726666667,7.905555556,51.58777778,2.523333333,7.9,3.862222222,234.4111111,13.78222222,1.556788675,39.72911111,,,,,,,,,,historical
3/6/15,14.10333333,19.92444444,9.408888889,10.51555556,65.9,7.415555556,10.76222222,3.416666667,249.4555556,14.50888889,0.98340982,34.47666667,,,,,,,,,,historical
3/7/15,16.18555556,22.64666667,10.37333333,12.27333333,71.04777778,10.15111111,13.16888889,1.641111111,263.2,16.41111111,0.713990191,33.07933333,,,,,,,,,,historical
3/8/15,18.2,25.79333333,12.07888889,13.71444444,64.25666667,10.14444444,14.17111111,1.5,200.0666667,18.24333333,0.993773807,37.69733333,,,,,,,,,,historical
3/9/15,18.10333333,25.38444444,11.90111111,13.48333333,61.60333333,9.391111111,13.74666667,2.036666667,248.6666667,18.27,1.118198438,39.09133333,,,,,,,,,,historical
3/10/15,17.92222222,25.77666667,11.48111111,14.29555556,62.97111111,9.107777778,13.51444444,1.587777778,149.9888889,18.30777778,1.043669977,38.004,,,,,,,,,,historical
3/11/15,19.17333333,27.66,11.86666667,15.79333333,52.28333333,7.065555556,13.11888889,2.076666667,292.4777778,19.07111111,1.662727047,43.92133333,,,,,,,,,,historical
3/12/15,16.27555556,23.55111111,11.01888889,12.53222222,62.67444444,7.928888889,12.10222222,2.642222222,191.2777778,16.83666667,1.101629504,37.31955556,,,,,,,,,,historical
3/13/15,14.96777778,23.04,8.72,14.32,56.66555556,4.69,9.831111111,2.02,169.7222222,15.71666667,1.204487696,37.91755556,,,,,,,,,,historical
3/14/15,17.29666667,25.96666667,9.266666667,16.7,57.41,7.101111111,12.2,2.462222222,308.0111111,17.56777778,1.322604653,40.30244444,,,,,,,,,,historical
3/15/15,14.47888889,20.29888889,9.872222222,10.42666667,65.06888889,6.624444444,10.55222222,2.52,175.9555556,15.00888889,0.993064598,34.46733333,,,,,,,,,,historical
3/16/15,15.52888889,23.28,8.587777778,14.69222222,60.99333333,6.872222222,11.19888889,1.943333333,84.82222222,15.83444444,1.048179479,36.68622222,,,,,,,,,,historical
3/17/15,17.89444444,23.41,12.72666667,10.68333333,54.02111111,7.471111111,12.68333333,2.547777778,168.0222222,17.86,1.669584494,42.32422222,,,,,,,,,,historical
3/18/15,19.40222222,26.17888889,14.47777778,11.70111111,65.44333333,11.83111111,15.61555556,2.134444444,297.6555556,19.63222222,1.016937476,38.93244444,,,,,,,,,,historical
3/19/15,21.21555556,30.24333333,12.61333333,17.63,56.49555556,10.53555556,15.87666667,2.564444444,333.7777778,21.19888889,1.534502823,44.66888889,,,,,,,,,,historical
3/20/15,15.54444444,20.67111111,9.392222222,11.27888889,62.74222222,7.592222222,11.56888889,2.83,196.6111111,15.94666667,1.082148998,36.71155556,,,,,,,,,,historical
3/21/15,14.33222222,23.08333333,7.076666667,16.00666667,58.05111111,4.584444444,9.457777778,1.673333333,120.1,14.86555556,1.073943928,36.45044444,,,,,,,,,,historical
3/22/15,17.51777778,25.65222222,10.05888889,15.59333333,60.82444444,8.668888889,13.09333333,2.303333333,62.77777778,17.74444444,1.182587227,39.03066667,,,,,,,,,,historical
3/23/15,19.10666667,24.43111111,14.06222222,10.36888889,72.18222222,13.47888889,16.29111111,2.981111111,333.3333333,19.05111111,0.915270608,36.61866667,,,,,,,,,,historical
3/24/15,13.55111111,17.75111111,9.845555556,7.905555556,80.15111111,9.713333333,11.63222222,2.697777778,200.4,13.94333333,0.557609054,27.64888889,,,,,,,,,,historical
3/25/15,13.56,20.51888889,8.57,11.94888889,68.75666667,6.998888889,10.28111111,1.913333333,231.4,14.07888889,0.726949424,31.588,,,,,,,,,,historical
3/26/15,12.23222222,17.69555556,7.64,10.05555556,55.46555556,2.52,7.373333333,2.912222222,299.9,12.61333333,1.198303414,36.37577778,,,,,,,,,,historical
3/27/15,12.22333333,17.63777778,8.406666667,9.231111111,65.69666667,5.425555556,8.824444444,3.613333333,256.8111111,12.62222222,0.927166741,32.83533333,,,,,,,,,,historical
3/28/15,13.12777778,20.62777778,7.182222222,13.44555556,66.40111111,5.826666667,9.476666667,1.582222222,223.5666667,13.34444444,0.757821841,31.83311111,,,,,,,,,,historical
3/29/15,14.99444444,23.39555556,7.575555556,15.82,57.00333333,5.136666667,10.06555556,1.587777778,297.2444444,14.41,1.135831675,37.46333333,,,,,,,,,,historical
3/30/15,16.23888889,24.78222222,9.067777778,15.71444444,55.42444444,5.553333333,10.89555556,1.545555556,119.1555556,15.88111111,1.282507686,39.30555556,,,,,,,,,,historical
3/31/15,17.39666667,25.97777778,9.785555556,16.19222222,59.83111111,7.527777778,12.46111111,1.506666667,79.4,17.00555556,1.17047794,38.66955556,,,,,,,,,,historical
4/1/15,18.49,25.26111111,11.49444444,13.76666667,56.74,8.95,13.72,2.598888889,151.9888889,18.42333333,1.428884548,41.87311111,,,,,,,,,,historical
4/2/15,15.60333333,20.88111111,8.335555556,12.54555556,58.57888889,6.77,11.18777778,3.087777778,232.9666667,15.85333333,1.267805921,38.642,,,,,,,,,,historical
4/3/15,12.56888889,20.93444444,6.532222222,14.40222222,60.84555556,3.7,8.134444444,1.63,147.2555556,13.08888889,0.939070637,33.53466667,,,,,,,,,,historical
4/4/15,14.60888889,21.30111111,8.626666667,12.67444444,68.40777778,7.697777778,11.15222222,1.788888889,64.13333333,14.66666667,0.885537648,32.67688889,,,,,,,,,,historical
4/5/15,15.01333333,20.50333333,10.74222222,9.761111111,74.28555556,9.803333333,12.40888889,1.661111111,274.6888889,15.21777778,0.629314825,30.628,,,,,,,,,,historical
4/6/15,12.67,17.36777778,9.142222222,8.225555556,74.89222222,7.591111111,10.13,1.492222222,259.3777778,13.02333333,0.579689085,27.90688889,,,,,,,,,,historical
4/7/15,10.67777778,13.44,8.791111111,4.648888889,89.86333333,8.967777778,9.824444444,2.565555556,194.7444444,10.91555556,0.355034439,20.78488889,,,,,,,,,,historical
4/8/15,10.74333333,14.03333333,8.357777778,5.675555556,85.40333333,8.056666667,9.398888889,4.072222222,197.0888889,10.95666667,0.471523283,23.83977778,,,,,,,,,,historical
4/9/15,11.17333333,16.93111111,6.894444444,10.03666667,74.86666667,6.181111111,8.676666667,2.461111111,176.2888889,11.45555556,0.580169537,27.19555556,,,,,,,,,,historical
4/10/15,12.06666667,18.98222222,6.088888889,12.89333333,74.80444444,6.818888889,9.445555556,1.354444444,150.8444444,12.09,0.585443131,27.22844444,,,,,,,,,,historical
4/11/15,14.16888889,20.97222222,8.347777778,12.62444444,70.65555556,7.998888889,11.08222222,1.568888889,261.3,13.87111111,0.700925751,31.16177778,,,,,,,,,,historical
4/12/15,13.35222222,19.23555556,8.997777778,10.23777778,73.14,7.92,10.63666667,2.027777778,191.3222222,13.62888889,0.661869373,29.71844444,,,,,,,,,,historical
4/13/15,12.71111111,19.89888889,6.65,13.24888889,66.90666667,5.547777778,9.13,1.374444444,154.9555556,12.41444444,0.740768046,31.048,,,,,,,,,,historical
4/14/15,13.64333333,19.95222222,8.584444444,11.36777778,69.54888889,7.668888889,10.65666667,1.84,172.0888889,13.30333333,0.75658441,31.29577778,,,,,,,,,,historical
4/15/15,16.40555556,23.36222222,10.85222222,12.51,73.22111111,11.15888889,13.78222222,2.411111111,193.8888889,16.26333333,0.719177175,33.046,,,,,,,,,,historical
4/16/15,15.48,21.04777778,11.43222222,9.615555556,74.20888889,10.31,12.89555556,1.998888889,244.7,15.53111111,0.646321563,31.39555556,,,,,,,,,,historical
4/17/15,13.24555556,16.17333333,10.48,5.693333333,85.38777778,10.7,11.97111111,1.678888889,59.17777778,13.24555556,0.394323363,24.43355556,,,,,,,,,,historical
4/18/15,14.56666667,17.39333333,11.08222222,6.311111111,92.13666667,13.18555556,13.87444444,2.172222222,313.9666667,14.49666667,0.346655575,23.44977778,,,,,,,,,,historical
4/19/15,8.447777778,11.88777778,5.486666667,6.401111111,83.44777778,5.493333333,6.968888889,3.24,200.4555556,8.716666667,0.437979861,21.66066667,,,,,,,,,,historical
4/20/15,8.158888889,12.94555556,4.543333333,8.402222222,76.35777778,3.686666667,5.923333333,3.101111111,161.8222222,8.358888889,0.542386473,24.11555556,,,,,,,,,,historical
4/21/15,8.991111111,13.29555556,5.36,7.935555556,80.48222222,5.287777778,7.14,2.921111111,156.6,9.143333333,0.473999152,23.13511111,,,,,,,,,,historical
4/22/15,11.70777778,15.28777778,8.532222222,6.755555556,89.74,9.867777778,10.78888889,3.116666667,166.7,11.80555556,0.378021279,22.30511111,,,,,,,,,,historical
4/23/15,14.04555556,18.44,10.63222222,7.807777778,89.73111111,12.15333333,13.09888889,1.722222222,171.8444444,14.09555556,0.365208445,23.53088889,,,,,,,,,,historical
4/24/15,13.11333333,16.27333333,10.05888889,6.214444444,92.15,11.77666667,12.44555556,1.794444444,320.5222222,13.03111111,0.318049792,21.68888889,,,,,,,,,,historical
4/25/15,10.86555556,15.05,8.017777778,7.032222222,89.38555556,9.035555556,9.951111111,1.324444444,238.6888889,10.93555556,0.305314613,20.17088889,,,,,,,,,,historical
4/26/15,9.258888889,11.91222222,6.443333333,5.468888889,87.47666667,7.121111111,8.188888889,3.017777778,218.3666667,9.423333333,0.366151538,20.68244444,,,,,,,,,,historical
4/27/15,8.624444444,12.67888889,6.031111111,6.647777778,85.29222222,6.067777778,7.345555556,2.406666667,224.2666667,8.805555556,0.361910593,20.43288889,,,,,,,,,,historical
4/28/15,8.832222222,14.22111111,5.332222222,8.888888889,82.50222222,5.691111111,7.261111111,1.608888889,192.7555556,8.946666667,0.372322091,21.11844444,,,,,,,,,,historical
4/29/15,9.517777778,15.95111111,4.746666667,11.20444444,77.73888889,5.185555556,7.353333333,1.332222222,141.0111111,9.558888889,0.445339381,23.488,,,,,,,,,,historical
4/30/15,10.84555556,16.99666667,6.393333333,10.60333333,78.73222222,6.833333333,8.836666667,1.394444444,87.7,10.58888889,0.452895943,24.46822222,,,,,,,,,,historical
5/1/15,11.94555556,18.01777778,7.461111111,10.55666667,78.53,7.914444444,9.931111111,1.908888889,40.93333333,11.57,0.509963425,26.06066667,,,,,,,,,,historical
5/2/15,13.03444444,18.25,8.828888889,9.421111111,83.83666667,10.27222222,11.65,2.145555556,94.43333333,12.8,0.44094425,25.21622222,,,,,,,,,,historical
5/3/15,12.78555556,18.52555556,8.682222222,9.843333333,82.01444444,9.444444444,11.11555556,1.565555556,183.3666667,12.34222222,0.439552736,25.23222222,,,,,,,,,,historical
5/4/15,12.38666667,18.93222222,8.063333333,10.86888889,77.58,8.096666667,10.24,1.777777778,164.1666667,12.20111111,0.51294507,26.77688889,,,,,,,,,,historical
5/5/15,10.92555556,15.17,6.888888889,8.281111111,66.65,4.693333333,7.807777778,4.397777778,320.1,10.84666667,0.912707568,31.78377778,,,,,,,,,,historical
5/6/15,8.316666667,12.55222222,5.088888889,7.463333333,75.19555556,3.881111111,6.098888889,3.366666667,295.7888889,8.441111111,0.585494957,24.94511111,,,,,,,,,,historical
5/7/15,7.936666667,11.93888889,4.938888889,7,74.38555556,3.286666667,5.612222222,3.208888889,274.1444444,8.022222222,0.575440973,24.74955556,,,,,,,,,,historical
5/8/15,8.29,12.83333333,4.827777778,8.005555556,80.50666667,4.88,6.585555556,2.695555556,291.7555556,8.35,0.4579207,22.24377778,,,,,,,,,,historical
5/9/15,9.464444444,12.42222222,7.56,4.862222222,83.57333333,6.628888889,8.045555556,3.508888889,309.6444444,9.461111111,0.465463221,22.84222222,,,,,,,,,,historical
5/10/15,9.447777778,12.48444444,7.231111111,5.253333333,83.42888889,6.647777778,8.048888889,4.415555556,298.3666667,9.392222222,0.50296812,23.60866667,,,,,,,,,,historical
5/11/15,9.336666667,12.57555556,6.813333333,5.762222222,79.37333333,5.685555556,7.511111111,3.907777778,269.8666667,9.314444444,0.549289257,24.71355556,,,,,,,,,,historical
5/12/15,9.06,12.71666667,4.771111111,7.945555556,79.81444444,5.445555556,7.253333333,3.797777778,289.0222222,8.992222222,0.526670629,24.17244444,,,,,,,,,,historical
5/13/15,5.143333333,7.932222222,3.352222222,4.58,81.52666667,2.043333333,3.592222222,3.354444444,240.6888889,5.28,0.405926274,19.83177778,,,,,,,,,,historical
5/14/15,7.652222222,11.58444444,4.228888889,7.355555556,88.75222222,5.85,6.753333333,3.261111111,231.4666667,7.69,0.343972493,18.76133333,,,,,,,,,,historical
5/15/15,9.48,13.76111111,6.884444444,6.876666667,88.21333333,7.531111111,8.505555556,2.223333333,195.5222222,9.423333333,0.330162043,19.97333333,,,,,,,,,,historical
5/16/15,9.437777778,15.65,5.386666667,10.26333333,81.95222222,6.157777778,7.797777778,1.392222222,191.7111111,8.996666667,0.378716066,21.77066667,,,,,,,,,,historical
5/17/15,9.405555556,16.62666667,4.071111111,12.55555556,78.18888889,5.451111111,7.428888889,1.763333333,203.2444444,8.127777778,0.442638372,23.54066667,,,,,,,,,,historical
5/18/15,9.098888889,16.10888889,4.203333333,11.90555556,76.81444444,4.715555556,6.907777778,1.871111111,177.7444444,8.163333333,0.466191058,23.87,,,,,,,,,,historical
5/19/15,10.59666667,14.63,6.987777778,7.642222222,89.38,8.867777778,9.733333333,2.49,190.3222222,10.44888889,0.33652826,20.83666667,,,,,,,,,,historical
5/20/15,10.63111111,14.99111111,7.577777778,7.413333333,87.59666667,8.438888889,9.534444444,2.287777778,320.1888889,10.52,0.356475754,21.42266667,,,,,,,,,,historical
5/21/15,8.365555556,11.09222222,6.094444444,4.997777778,92.75,7.211111111,7.788888889,1.812222222,202.0666667,8.485555556,0.263578622,16.71533333,,,,,,,,,,historical
5/22/15,7.922222222,11.3,4.331111111,6.968888889,87.90111111,5.93,6.927777778,2.438888889,179.0222222,7.937777778,0.32505964,18.71288889,,,,,,,,,,historical
5/23/15,6.71,12.96888889,3.105555556,9.863333333,83.51777778,3.832222222,5.27,1.887777778,206.0777778,6.405555556,0.340748801,18.87866667,,,,,,,,,,historical
5/24/15,7.074444444,13.76444444,2.402222222,11.36222222,77.68777778,3.037777778,5.056666667,1.42,193.7444444,5.892222222,0.403327391,21.13533333,,,,,,,,,,historical
5/25/15,6.846666667,12.67,3.457777778,9.212222222,75.94333333,2.56,4.705555556,1.546666667,188.7222222,6.082222222,0.434906016,21.71,,,,,,,,,,historical
5/26/15,6.964444444,13.48222222,1.685555556,11.79666667,80.09666667,3.417777778,5.193333333,1.641111111,202.9,6.391111111,0.382009848,20.27422222,,,,,,,,,,historical
5/27/15,8.842222222,12.97222222,5.285555556,7.686666667,90.50888889,7.31,8.075555556,2.107777778,188.1666667,8.767777778,0.298857484,18.32488889,,,,,,,,,,historical
5/28/15,11.07222222,15.07666667,8.346666667,6.73,88.72777778,9.173333333,10.12111111,2.431111111,334.5,10.95333333,0.352610031,21.526,,,,,,,,,,historical
5/29/15,8.938888889,12.92333333,4.701111111,8.222222222,80.02222222,5.295555556,7.118888889,2.021111111,282.5666667,8.617777778,0.422724585,22.54688889,,,,,,,,,,historical
5/30/15,7.368888889,12.32333333,3.698888889,8.624444444,79.53888889,3.738888889,5.554444444,2.607777778,307.2333333,7.293333333,0.438458303,21.79177778,,,,,,,,,,historical
5/31/15,7.278888889,11.32222222,3.343333333,7.978888889,86.26444444,4.933333333,6.107777778,2.964444444,299.0444444,7.248888889,0.363144706,19.22133333,,,,,,,,,,historical
6/1/15,3.613333333,6.611111111,1.406666667,5.204444444,87.79888889,1.622222222,2.616666667,3.007777778,225.7777778,3.732222222,0.294319075,16.43555556,,,,,,,,,,historical
6/2/15,4.432222222,8.208888889,2.287777778,5.921111111,89.07666667,2.733333333,3.583333333,2.166666667,206.5333333,4.487777778,0.270432929,15.52933333,,,,,,,,,,historical
6/3/15,4.65,10.60111111,0.334444444,10.26666667,79.48111111,0.966666667,2.806666667,1.227777778,218.0666667,3.887777778,0.345594943,18.62866667,,,,,,,,,,historical
6/4/15,3.636666667,9.141111111,-0.76,9.901111111,84.58777778,1.097777778,2.366666667,1.925555556,182.8,3.125555556,0.300859436,16.942,,,,,,,,,,historical
6/5/15,5.234444444,10.08777778,2.224444444,7.863333333,89.49666667,3.584444444,4.41,1.376666667,212.5444444,4.973333333,0.252768013,15.08822222,,,,,,,,,,historical
6/6/15,6.293333333,11.31777778,2.934444444,8.383333333,91.01333333,4.995555556,5.645555556,1.52,259.2777778,5.548888889,0.253569921,15.274,,,,,,,,,,historical
6/7/15,6.973333333,11.38,4.135555556,7.244444444,80.14111111,3.501111111,5.237777778,2.897777778,182.2777778,6.958888889,0.437640459,21.38622222,,,,,,,,,,historical
